PID_Debug,15.000,14.985,0.015,-0.000469,0.000150,0.750307
PID_Debug,15.000,15.002,0.000,-0.000450,0.000000,0.749857
PID_Debug,15.000,15.013,-0.013,-0.000394,-0.000131,0.749332
PID_Debug,15.000,15.022,-0.022,-0.000277,-0.000224,0.748831
PID_Debug,15.000,15.032,-0.032,-0.000283,-0.000318,0.748229
PID_Debug,15.000,15.036,-0.036,-0.000113,-0.000356,0.747761
PID_Debug,15.000,15.039,-0.039,-0.000111,-0.000393,0.747257
PID_Debug,15.000,15.040,-0.040,-0.000028,-0.000402,0.746827
PID_Debug,15.000,15.038,-0.038,0.000070,-0.000379,0.746518
PID_Debug,15.000,15.000,0.000,0.001137,0.000000,0.747654
PID_Debug,15.000,14.970,0.030,0.000900,0.000300,0.748854
PID_Debug,15.000,14.945,0.055,0.000748,0.000549,0.750152
PID_Debug,15.000,14.923,0.077,0.000667,0.000772,0.751591
PID_Debug,15.000,14.907,0.093,0.000480,0.000932,0.753002
PID_Debug,15.000,14.898,0.102,0.000252,0.001016,0.754270
PID_Debug,15.000,14.896,0.104,0.000082,0.001043,0.755395
PID_Debug,15.000,14.898,0.102,-0.000074,0.001018,0.756338
PID_Debug,15.000,14.938,0.062,-0.001195,0.000620,0.755763
PID_Debug,15.000,15.013,-0.013,-0.002254,-0.000131,0.753378
PID_Debug,15.000,15.079,-0.079,-0.001975,-0.000790,0.750614
PID_Debug,15.000,15.131,-0.131,-0.001564,-0.001311,0.747739
PID_Debug,15.000,15.170,-0.170,-0.001176,-0.001703,0.744860
PID_Debug,15.000,15.198,-0.198,-0.000834,-0.001981,0.742044
PID_Debug,15.000,15.211,-0.211,-0.000380,-0.002108,0.739556
PID_Debug,15.000,15.212,-0.212,-0.000050,-0.002124,0.737382
PID_Debug,15.000,15.204,-0.204,0.000247,-0.002042,0.735587
PID_Debug,15.000,15.148,-0.148,0.001698,-0.001476,0.735808
PID_Debug,15.000,15.094,-0.094,0.001601,-0.000942,0.736467
PID_Debug,15.000,15.047,-0.047,0.001428,-0.000466,0.737429
PID_Debug,15.000,15.003,0.000,0.001399,0.000000,0.738828
PID_Debug,15.000,14.965,0.035,0.001036,0.000345,0.740210
PID_Debug,15.000,14.935,0.065,0.000924,0.000653,0.741787
PID_Debug,15.000,14.913,0.087,0.000654,0.000871,0.743312
PID_Debug,15.000,14.900,0.100,0.000400,0.001004,0.744716
PID_Debug,15.000,14.892,0.108,0.000223,0.001079,0.746018
PID_Debug,15.000,14.868,0.132,0.000718,0.001318,0.748054
PID_Debug,15.000,14.851,0.149,0.000504,0.001486,0.750045
PID_Debug,15.000,14.847,0.153,0.000121,0.001527,0.751693
PID_Debug,15.000,14.850,0.150,-0.000090,0.001497,0.753099
PID_Debug,15.000,14.858,0.142,-0.000221,0.001423,0.754302
PID_Debug,15.000,14.871,0.129,-0.000393,0.001292,0.755201
PID_Debug,15.000,14.888,0.112,-0.000526,0.001117,0.755792
PID_Debug,15.000,14.908,0.092,-0.000591,0.000920,0.756121
PID_Debug,15.000,14.951,0.049,-0.001281,0.000493,0.755333
PID_Debug,15.000,15.012,-0.012,-0.001851,-0.000124,0.753358
PID_Debug,15.000,15.065,-0.065,-0.001568,-0.000647,0.751142
PID_Debug,15.000,15.105,-0.105,-0.001210,-0.001050,0.748883
PID_Debug,15.000,15.136,-0.136,-0.000941,-0.001364,0.746578
PID_Debug,15.000,15.160,-0.160,-0.000714,-0.001602,0.744263
PID_Debug,15.000,15.170,-0.170,-0.000306,-0.001704,0.742253
PID_Debug,15.000,15.170,-0.170,0.000024,-0.001696,0.740582
PID_Debug,15.000,15.160,-0.160,0.000276,-0.001604,0.739254
PID_Debug,15.000,15.123,-0.123,0.001114,-0.001232,0.739136
PID_Debug,15.000,15.084,-0.084,0.001171,-0.000842,0.739465
PID_Debug,15.000,15.047,-0.047,0.001116,-0.000470,0.740112
PID_Debug,15.000,15.013,-0.013,0.001007,-0.000134,0.740984
PID_Debug,15.000,14.982,0.018,0.000937,0.000178,0.742099
PID_Debug,15.000,14.957,0.043,0.000745,0.000427,0.743271
PID_Debug,15.000,14.940,0.060,0.000520,0.000600,0.744390
PID_Debug,15.000,14.929,0.071,0.000330,0.000710,0.745430
PID_Debug,15.000,14.919,0.081,0.000290,0.000806,0.746526
PID_Debug,15.000,14.900,0.100,0.000570,0.000996,0.748092
PID_Debug,15.000,14.887,0.113,0.000388,0.001126,0.749606
PID_Debug,15.000,14.882,0.118,0.000171,0.001183,0.750959
PID_Debug,15.000,14.884,0.116,-0.000069,0.001159,0.752049
PID_Debug,15.000,14.887,0.113,-0.000094,0.001128,0.753083
PID_Debug,15.000,14.895,0.105,-0.000237,0.001049,0.753895
PID_Debug,15.000,14.905,0.095,-0.000290,0.000952,0.754557
PID_Debug,15.000,14.918,0.082,-0.000396,0.000821,0.754982
PID_Debug,15.000,14.949,0.051,-0.000941,0.000507,0.754548
PID_Debug,15.000,15.001,0.000,-0.001520,0.000000,0.753027
PID_Debug,15.000,15.048,-0.048,-0.001434,-0.000478,0.751116
PID_Debug,15.000,15.082,-0.082,-0.001012,-0.000815,0.749289
PID_Debug,15.000,15.108,-0.108,-0.000787,-0.001078,0.747424
PID_Debug,15.000,15.128,-0.128,-0.000609,-0.001281,0.745534
PID_Debug,15.000,15.141,-0.141,-0.000386,-0.001409,0.743739
PID_Debug,15.000,15.145,-0.145,-0.000136,-0.001455,0.742149
PID_Debug,15.000,15.143,-0.143,0.000077,-0.001429,0.740796
PID_Debug,15.000,15.110,-0.110,0.000981,-0.001102,0.740675
PID_Debug,15.000,15.077,-0.077,0.001000,-0.000769,0.740906
PID_Debug,15.000,15.045,-0.045,0.000948,-0.000453,0.741402
PID_Debug,15.000,15.016,-0.016,0.000876,-0.000161,0.742117
PID_Debug,15.000,14.989,0.011,0.000818,0.000112,0.743047
PID_Debug,15.000,14.963,0.037,0.000761,0.000366,0.744173
PID_Debug,15.000,14.943,0.057,0.000617,0.000571,0.745361
PID_Debug,15.000,14.928,0.072,0.000449,0.000721,0.746531
PID_Debug,15.000,14.919,0.081,0.000256,0.000806,0.747593
PID_Debug,15.000,14.905,0.095,0.000427,0.000948,0.748968
PID_Debug,15.000,14.896,0.104,0.000284,0.001043,0.750295
PID_Debug,15.000,14.894,0.106,0.000046,0.001058,0.751399
PID_Debug,15.000,14.901,0.099,-0.000194,0.000993,0.752198
PID_Debug,15.000,14.909,0.091,-0.000249,0.000910,0.752858
PID_Debug,15.000,14.923,0.077,-0.000416,0.000771,0.753214
PID_Debug,15.000,14.936,0.064,-0.000399,0.000639,0.753453
PID_Debug,15.000,14.949,0.051,-0.000391,0.000508,0.753570
PID_Debug,15.000,14.974,0.026,-0.000756,0.000256,0.753070
PID_Debug,15.000,15.012,-0.012,-0.001139,-0.000124,0.751808
PID_Debug,15.000,15.046,-0.046,-0.001007,-0.000459,0.750342
PID_Debug,15.000,15.069,-0.069,-0.000681,-0.000686,0.748975
PID_Debug,15.000,15.087,-0.087,-0.000538,-0.000866,0.747571
PID_Debug,15.000,15.101,-0.101,-0.000448,-0.001015,0.746109
PID_Debug,15.000,15.111,-0.111,-0.000284,-0.001109,0.744715
PID_Debug,15.000,15.115,-0.115,-0.000122,-0.001150,0.743443
PID_Debug,15.000,15.110,-0.110,0.000143,-0.001102,0.742484
